municipio,ano,mes,tci,tci_anual,tempC_media,humidity_media,maxtempC_media,humidity_max_media,precipMM_total,sunHour_media,windspeedKmph_media
"('Algarve', 'Alcoutim')","2.024,00","9,00","60,00","48,23","26,23","62,30","26,23","62,30","8,30","11,23","13,30"
"('Algarve', 'Alcoutim')","2.024,00","10,00","56,50","48,23","22,81","73,52","22,81","73,52","112,20","9,03","14,71"
"('Algarve', 'Alcoutim')","2.024,00","11,00","41,50","48,23","19,93","75,23","19,93","75,23","135,60","8,47","12,30"
"('Algarve', 'Alcoutim')","2.024,00","12,00","46,50","48,23","16,48","68,45","16,48","68,45","23,50","8,87","13,94"
"('Algarve', 'Alcoutim')","2.025,00","1,00","37,50","48,23","16,19","74,42","16,19","74,42","130,10","6,90","16,81"
"('Algarve', 'Alcoutim')","2.025,00","2,00","44,00","48,23","16,46","76,07","16,46","76,07","81,20","8,04","11,68"
"('Algarve', 'Alcoutim')","2.025,00","3,00","37,50","48,23","16,39","77,71","16,39","77,71","141,30","6,52","17,97"
"('Algarve', 'Alcoutim')","2.025,00","4,00","42,50","48,23","19,37","74,37","19,37","74,37","87,60","9,67","15,93"
"('Algarve', 'Alcoutim')","2.025,00","5,00","60,00","48,23","23,19","63,32","23,19","63,32","27,60","12,19","14,48"
"('Algarve', 'Alcoutim')","2.025,00","6,00","48,00","48,23","28,27","55,87","28,27","55,87","5,70","13,57","13,83"
"('Algarve', 'Aljezur')","2.024,00","6,00","60,00","45,04","23,00","74,00","23,00","74,00","0,00","13,00","14,00"
"('Algarve', 'Aljezur')","2.024,00","7,00","48,00","45,04","29,77","58,52","29,77","58,52","6,50","13,74","12,16"
"('Algarve', 'Aljezur')","2.024,00","8,00","40,00","45,04","30,06","59,61","30,06","59,61","0,00","13,52","12,90"
"('Algarve', 'Aljezur')","2.024,00","9,00","60,00","45,04","25,60","65,23","25,60","65,23","14,90","11,00","11,33"
"('Algarve', 'Aljezur')","2.024,00","10,00","53,50","45,04","21,19","75,65","21,19","75,65","137,00","8,81","11,45"
"('Algarve', 'Aljezur')","2.024,00","11,00","44,00","45,04","18,37","76,23","18,37","76,23","78,80","8,13","10,00"
"('Algarve', 'Aljezur')","2.024,00","12,00","38,50","45,04","15,06","71,00","15,06","71,00","7,40","8,84","8,87"
"('Algarve', 'Aljezur')","2.025,00","1,00","32,50","45,04","14,45","78,58","14,45","78,58","195,40","6,32","12,23"
"('Algarve', 'Aljezur')","2.025,00","2,00","35,00","45,04","14,82","80,00","14,82","80,00","107,60","7,54","8,79"
"('Algarve', 'Aljezur')","2.025,00","3,00","32,50","45,04","14,32","82,00","14,32","82,00","237,50","6,74","13,35"
"('Algarve', 'Aljezur')","2.025,00","4,00","43,00","45,04","17,93","76,23","17,93","76,23","100,60","8,23","12,77"
"('Algarve', 'Aljezur')","2.025,00","5,00","58,50","45,04","22,61","65,77","22,61","65,77","39,80","12,06","11,35"
"('Algarve', 'Aljezur')","2.025,00","6,00","40,00","45,04","30,03","57,00","30,03","57,00","1,30","13,40","11,07"
"('Algarve', 'Castro Marim')","2.024,00","6,00","57,00","48,12","26,00","65,00","26,00","65,00","1,20","12,00","17,00"
"('Algarve', 'Castro Marim')","2.024,00","7,00","48,00","48,12","29,42","54,68","29,42","54,68","0,70","13,90","13,48"
"('Algarve', 'Castro Marim')","2.024,00","8,00","48,00","48,12","29,94","55,97","29,94","55,97","1,30","13,68","12,77"
"('Algarve', 'Castro Marim')","2.024,00","9,00","60,00","48,12","26,23","62,30","26,23","62,30","8,30","11,23","13,30"
"('Algarve', 'Castro Marim')","2.024,00","10,00","55,00","48,12","22,81","73,52","22,81","73,52","112,20","8,97","14,71"
"('Algarve', 'Castro Marim')","2.024,00","11,00","41,50","48,12","19,93","75,23","19,93","75,23","135,60","8,53","12,30"
"('Algarve', 'Castro Marim')","2.024,00","12,00","46,50","48,12","16,48","68,45","16,48","68,45","23,50","8,94","13,94"
"('Algarve', 'Castro Marim')","2.025,00","1,00","37,50","48,12","16,19","74,42","16,19","74,42","130,10","6,81","16,81"
"('Algarve', 'Castro Marim')","2.025,00","2,00","44,00","48,12","16,46","76,07","16,46","76,07","81,20","7,96","11,68"
"('Algarve', 'Castro Marim')","2.025,00","3,00","37,50","48,12","16,39","77,71","16,39","77,71","141,30","6,77","17,97"
"('Algarve', 'Castro Marim')","2.025,00","4,00","42,50","48,12","19,37","74,37","19,37","74,37","87,60","9,50","15,93"
"('Algarve', 'Castro Marim')","2.025,00","5,00","60,00","48,12","23,19","63,32","23,19","63,32","27,60","12,16","14,48"
"('Algarve', 'Castro Marim')","2.025,00","6,00","48,00","48,12","28,27","55,87","28,27","55,87","5,70","13,57","13,83"
"('Algarve', 'Faro')","2.024,00","6,00","57,00","48,77","23,00","71,00","23,00","71,00","0,00","14,00","21,00"
"('Algarve', 'Faro')","2.024,00","7,00","48,00","48,77","27,23","62,65","27,23","62,65","1,30","13,71","14,71"
"('Algarve', 'Faro')","2.024,00","8,00","48,00","48,77","28,16","63,00","28,16","63,00","0,70","13,52","12,58"
"('Algarve', 'Faro')","2.024,00","9,00","60,00","48,77","24,87","67,37","24,87","67,37","9,50","10,93","13,87"
"('Algarve', 'Faro')","2.024,00","10,00","50,50","48,77","21,81","75,68","21,81","75,68","134,70","8,58","15,81"
"('Algarve', 'Faro')","2.024,00","11,00","44,00","48,77","19,67","74,87","19,67","74,87","79,40","8,20","14,23"
"('Algarve', 'Faro')","2.024,00","12,00","48,00","48,77","16,52","67,06","16,52","67,06","22,80","9,23","14,90"
"('Algarve', 'Faro')","2.025,00","1,00","37,50","48,77","16,29","73,68","16,29","73,68","149,30","6,58","18,65"
"('Algarve', 'Faro')","2.025,00","2,00","44,00","48,77","16,14","75,21","16,14","75,21","82,80","8,00","12,36"
"('Algarve', 'Faro')","2.025,00","3,00","37,50","48,77","16,16","77,00","16,16","77,00","194,90","6,42","19,55"
"('Algarve', 'Faro')","2.025,00","4,00","42,50","48,77","18,83","76,13","18,83","76,13","69,20","10,03","17,53"
"('Algarve', 'Faro')","2.025,00","5,00","57,00","48,77","21,39","67,90","21,39","67,90","29,20","12,00","15,16"
"('Algarve', 'Faro')","2.025,00","6,00","60,00","48,77","25,37","63,17","25,37","63,17","4,30","13,47","14,53"
"('Algarve', 'Lagoa')","2.024,00","6,00","60,00","43,42","22,00","75,00","22,00","75,00","0,60","10,00","14,00"
"('Algarve', 'Lagoa')","2.024,00","7,00","58,50","43,42","23,65","79,39","23,65","79,39","46,90","10,23","11,61"
"('Algarve', 'Lagoa')","2.024,00","8,00","57,00","43,42","24,90","76,06","24,90","76,06","45,50","8,39","10,32"
"('Algarve', 'Lagoa')","2.024,00","9,00","51,00","43,42","22,97","74,97","22,97","74,97","100,00","6,53","15,93"
"('Algarve', 'Lagoa')","2.024,00","10,00","49,50","43,42","20,68","76,71","20,68","76,71","134,60","6,74","19,58"
"('Algarve', 'Lagoa')","2.024,00","11,00","36,50","43,42","18,67","80,03","18,67","80,03","299,50","4,07","22,63"
"('Algarve', 'Lagoa')","2.024,00","12,00","39,00","43,42","16,90","76,74","16,90","76,74","90,90","5,26","18,74"
"('Algarve', 'Lagoa')","2.025,00","1,00","34,50","43,42","16,87","83,10","16,87","83,10","350,50","4,00","28,16"
"('Algarve', 'Lagoa')","2.025,00","2,00","28,50","43,42","15,50","78,71","15,50","78,71","202,60","4,29","23,43"
"('Algarve', 'Lagoa')","2.025,00","3,00","31,00","43,42","14,29","75,61","14,29","75,61","113,70","6,58","19,77"
"('Algarve', 'Lagoa')","2.025,00","4,00","29,50","43,42","15,27","78,97","15,27","78,97","124,80","6,77","22,03"
"('Algarve', 'Lagoa')","2.025,00","5,00","41,50","43,42","17,35","81,48","17,35","81,48","123,10","7,68","13,10"
"('Algarve', 'Lagoa')","2.025,00","6,00","48,00","43,42","19,73","80,37","19,73","80,37","26,80","10,80","14,00"
"('Algarve', 'Lagos')","2.024,00","6,00","57,00","49,50","22,00","79,00","22,00","79,00","0,30","12,00","20,00"
"('Algarve', 'Lagos')","2.024,00","7,00","57,00","49,50","26,23","69,45","26,23","69,45","4,40","13,77","18,94"
"('Algarve', 'Lagos')","2.024,00","8,00","57,00","49,50","26,35","71,10","26,35","71,10","0,40","13,52","20,74"
"('Algarve', 'Lagos')","2.024,00","9,00","57,00","49,50","23,80","72,53","23,80","72,53","7,60","11,13","16,73"
"('Algarve', 'Lagos')","2.024,00","10,00","52,00","49,50","21,74","78,48","21,74","78,48","93,10","8,52","15,90"
"('Algarve', 'Lagos')","2.024,00","11,00","44,00","49,50","19,77","76,67","19,77","76,67","80,80","8,17","14,93"
"('Algarve', 'Lagos')","2.024,00","12,00","46,50","49,50","16,65","69,19","16,65","69,19","5,10","8,61","14,10"
"('Algarve', 'Lagos')","2.025,00","1,00","37,50","49,50","16,26","75,90","16,26","75,90","147,50","6,16","17,94"
"('Algarve', 'Lagos')","2.025,00","2,00","43,00","49,50","16,29","77,39","16,29","77,39","97,90","7,68","12,86"
"('Algarve', 'Lagos')","2.025,00","3,00","37,50","49,50","16,03","78,32","16,03","78,32","175,20","6,26","19,74"
"('Algarve', 'Lagos')","2.025,00","4,00","41,00","49,50","18,33","77,07","18,33","77,07","78,50","8,80","18,47"
"('Algarve', 'Lagos')","2.025,00","5,00","57,00","49,50","21,23","70,55","21,23","70,55","20,50","11,65","15,97"
"('Algarve', 'Lagos')","2.025,00","6,00","57,00","49,50","25,03","67,90","25,03","67,90","1,00","13,47","15,93"
"('Algarve', 'Loule')","2.024,00","6,00","57,00","44,96","26,00","69,00","26,00","69,00","1,50","12,00","18,00"
"('Algarve', 'Loule')","2.024,00","7,00","40,00","44,96","30,81","54,16","30,81","54,16","0,90","13,90","13,81"
"('Algarve', 'Loule')","2.024,00","8,00","40,00","44,96","31,61","54,16","31,61","54,16","0,00","13,71","13,29"
"('Algarve', 'Loule')","2.024,00","9,00","60,00","44,96","27,00","62,80","27,00","62,80","8,10","11,17","13,10"
"('Algarve', 'Loule')","2.024,00","10,00","53,50","44,96","22,16","74,97","22,16","74,97","191,20","8,87","14,55"
"('Algarve', 'Loule')","2.024,00","11,00","43,00","44,96","19,37","75,87","19,37","75,87","98,80","7,83","12,30"
"('Algarve', 'Loule')","2.024,00","12,00","48,00","44,96","16,00","68,55","16,00","68,55","11,00","9,03","12,90"
"('Algarve', 'Loule')","2.025,00","1,00","29,50","44,96","15,58","76,58","15,58","76,58","254,70","6,45","15,23"
"('Algarve', 'Loule')","2.025,00","2,00","36,00","44,96","15,89","77,64","15,89","77,64","80,70","7,82","10,61"
"('Algarve', 'Loule')","2.025,00","3,00","29,50","44,96","15,65","80,39","15,65","80,39","238,70","6,77","15,94"
"('Algarve', 'Loule')","2.025,00","4,00","41,50","44,96","18,97","76,50","18,97","76,50","105,60","9,57","15,23"
"('Algarve', 'Loule')","2.025,00","5,00","58,50","44,96","23,13","64,45","23,13","64,45","34,40","12,13","13,42"
"('Algarve', 'Loule')","2.025,00","6,00","48,00","44,96","28,53","55,37","28,53","55,37","3,80","13,47","13,07"
"('Algarve', 'Monchique')","2.024,00","6,00","60,00","45,04","23,00","74,00","23,00","74,00","0,00","13,00","14,00"
"('Algarve', 'Monchique')","2.024,00","7,00","48,00","45,04","29,77","58,52","29,77","58,52","6,50","13,74","12,16"
"('Algarve', 'Monchique')","2.024,00","8,00","40,00","45,04","30,06","59,61","30,06","59,61","0,00","13,55","12,90"
"('Algarve', 'Monchique')","2.024,00","9,00","60,00","45,04","25,60","65,23","25,60","65,23","14,90","10,97","11,33"
"('Algarve', 'Monchique')","2.024,00","10,00","53,50","45,04","21,19","75,65","21,19","75,65","137,00","8,81","11,45"
"('Algarve', 'Monchique')","2.024,00","11,00","44,00","45,04","18,37","76,23","18,37","76,23","78,80","8,17","10,00"
"('Algarve', 'Monchique')","2.024,00","12,00","38,50","45,04","15,06","71,00","15,06","71,00","7,40","8,84","8,87"
"('Algarve', 'Monchique')","2.025,00","1,00","32,50","45,04","14,45","78,58","14,45","78,58","195,40","6,32","12,23"
"('Algarve', 'Monchique')","2.025,00","2,00","35,00","45,04","14,82","80,00","14,82","80,00","107,60","7,50","8,79"
"('Algarve', 'Monchique')","2.025,00","3,00","32,50","45,04","14,32","82,00","14,32","82,00","237,50","6,74","13,35"
"('Algarve', 'Monchique')","2.025,00","4,00","43,00","45,04","17,93","76,23","17,93","76,23","100,60","8,23","12,77"
"('Algarve', 'Monchique')","2.025,00","5,00","58,50","45,04","22,61","65,77","22,61","65,77","39,80","12,06","11,35"
"('Algarve', 'Monchique')","2.025,00","6,00","40,00","45,04","30,03","57,00","30,03","57,00","1,30","13,40","11,07"
"('Algarve', 'Olhao')","2.024,00","6,00","57,00","48,92","24,00","69,00","24,00","69,00","0,00","14,00","18,00"
"('Algarve', 'Olhao')","2.024,00","7,00","48,00","48,92","27,65","61,06","27,65","61,06","0,20","13,77","13,65"
"('Algarve', 'Olhao')","2.024,00","8,00","48,00","48,92","28,58","61,77","28,58","61,77","0,60","13,52","11,58"
"('Algarve', 'Olhao')","2.024,00","9,00","60,00","48,92","24,93","66,27","24,93","66,27","7,50","11,23","12,87"
"('Algarve', 'Olhao')","2.024,00","10,00","52,00","48,92","21,94","75,35","21,94","75,35","113,80","8,84","15,35"
"('Algarve', 'Olhao')","2.024,00","11,00","43,00","48,92","19,63","75,00","19,63","75,00","112,80","8,37","14,00"
"('Algarve', 'Olhao')","2.024,00","12,00","46,50","48,92","16,35","67,52","16,35","67,52","24,20","8,97","14,94"
"('Algarve', 'Olhao')","2.025,00","1,00","37,50","48,92","16,10","73,77","16,10","73,77","137,10","6,55","18,39"
"('Algarve', 'Olhao')","2.025,00","2,00","44,00","48,92","16,11","75,25","16,11","75,25","63,90","8,14","12,14"
"('Algarve', 'Olhao')","2.025,00","3,00","37,50","48,92","16,35","77,06","16,35","77,06","172,50","6,52","19,29"
"('Algarve', 'Olhao')","2.025,00","4,00","42,50","48,92","18,93","75,87","18,93","75,87","74,50","9,67","17,07"
"('Algarve', 'Olhao')","2.025,00","5,00","60,00","48,92","21,94","66,84","21,94","66,84","20,50","11,55","14,74"
"('Algarve', 'Olhao')","2.025,00","6,00","60,00","48,92","26,03","61,57","26,03","61,57","6,20","13,37","14,00"
"('Algarve', 'Portimao')","2.024,00","6,00","57,00","49,38","24,00","76,00","24,00","76,00","0,00","14,00","17,00"
"('Algarve', 'Portimao')","2.024,00","7,00","45,00","49,38","28,74","64,16","28,74","64,16","5,00","13,68","15,32"
"('Algarve', 'Portimao')","2.024,00","8,00","45,00","49,38","29,74","65,10","29,74","65,10","0,10","13,58","15,55"
"('Algarve', 'Portimao')","2.024,00","9,00","60,00","49,38","25,67","69,47","25,67","69,47","8,60","10,93","13,93"
"('Algarve', 'Portimao')","2.024,00","10,00","53,50","49,38","22,39","77,45","22,39","77,45","120,60","8,74","14,52"
"('Algarve', 'Portimao')","2.024,00","11,00","56,00","49,38","20,17","76,77","20,17","76,77","73,20","8,10","13,50"
"('Algarve', 'Portimao')","2.024,00","12,00","46,50","49,38","16,94","69,58","16,94","69,58","1,30","8,94","12,52"
"('Algarve', 'Portimao')","2.025,00","1,00","37,50","49,38","16,52","76,26","16,52","76,26","196,60","6,45","16,42"
"('Algarve', 'Portimao')","2.025,00","2,00","43,00","49,38","16,50","77,79","16,50","77,79","106,40","7,57","11,79"
"('Algarve', 'Portimao')","2.025,00","3,00","37,50","49,38","16,23","79,06","16,23","79,06","183,00","6,29","17,84"
"('Algarve', 'Portimao')","2.025,00","4,00","41,00","49,38","18,83","77,00","18,83","77,00","89,70","8,77","16,60"
"('Algarve', 'Portimao')","2.025,00","5,00","60,00","49,38","22,58","68,90","22,58","68,90","19,30","11,94","14,52"
"('Algarve', 'Portimao')","2.025,00","6,00","60,00","49,38","27,00","64,07","27,00","64,07","1,10","13,40","14,20"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","6,00","57,00","44,35","25,00","67,00","25,00","67,00","1,50","11,00","17,00"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","7,00","40,00","44,35","30,65","53,74","30,65","53,74","0,90","13,81","13,35"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","8,00","40,00","44,35","31,32","54,10","31,32","54,10","0,00","13,74","12,87"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","9,00","60,00","44,35","26,67","62,23","26,67","62,23","8,10","11,30","12,97"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","10,00","53,50","44,35","22,06","74,39","22,06","74,39","191,70","8,77","14,52"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","11,00","43,00","44,35","18,93","75,67","18,93","75,67","100,60","8,40","12,17"
"('Algarve', 'Sao Bras de Alportel')","2.024,00","12,00","40,00","44,35","15,77","68,48","15,77","68,48","15,50","9,26","12,87"
"('Algarve', 'Sao Bras de Alportel')","2.025,00","1,00","29,50","44,35","15,42","76,23","15,42","76,23","254,00","6,90","15,39"
"('Algarve', 'Sao Bras de Alportel')","2.025,00","2,00","36,00","44,35","15,61","77,25","15,61","77,25","78,00","8,25","10,61"
"('Algarve', 'Sao Bras de Alportel')","2.025,00","3,00","29,50","44,35","15,32","79,81","15,32","79,81","237,30","6,77","15,97"
"('Algarve', 'Sao Bras de Alportel')","2.025,00","4,00","41,50","44,35","18,77","76,00","18,77","76,00","105,80","9,83","15,27"
"('Algarve', 'Sao Bras de Alportel')","2.025,00","5,00","58,50","44,35","22,87","63,81","22,87","63,81","34,40","11,77","13,29"
"('Algarve', 'Sao Bras de Alportel')","2.025,00","6,00","48,00","44,35","28,60","55,00","28,60","55,00","5,00","13,43","12,73"
"('Algarve', 'Silves')","2.024,00","6,00","57,00","47,00","24,00","74,00","24,00","74,00","0,00","14,00","16,00"
"('Algarve', 'Silves')","2.024,00","7,00","48,00","47,00","28,94","61,13","28,94","61,13","3,70","13,77","14,23"
"('Algarve', 'Silves')","2.024,00","8,00","40,00","47,00","30,39","61,71","30,39","61,71","0,40","13,48","14,61"
"('Algarve', 'Silves')","2.024,00","9,00","60,00","47,00","25,70","67,43","25,70","67,43","8,80","11,40","13,47"
"('Algarve', 'Silves')","2.024,00","10,00","53,50","47,00","22,19","76,48","22,19","76,48","130,30","8,87","14,16"
"('Algarve', 'Silves')","2.024,00","11,00","44,00","47,00","19,63","76,43","19,63","76,43","77,90","8,20","13,30"
"('Algarve', 'Silves')","2.024,00","12,00","48,00","47,00","16,52","69,32","16,52","69,32","1,20","9,19","12,52"
"('Algarve', 'Silves')","2.025,00","1,00","37,50","47,00","16,13","76,13","16,13","76,13","186,70","6,71","16,16"
"('Algarve', 'Silves')","2.025,00","2,00","43,00","47,00","16,11","77,71","16,11","77,71","92,80","7,64","11,39"
"('Algarve', 'Silves')","2.025,00","3,00","29,50","47,00","15,94","79,23","15,94","79,23","174,60","6,77","17,39"
"('Algarve', 'Silves')","2.025,00","4,00","42,50","47,00","18,63","76,77","18,63","76,77","88,70","9,37","16,13"
"('Algarve', 'Silves')","2.025,00","5,00","60,00","47,00","22,35","67,58","22,35","67,58","20,90","11,97","14,35"
"('Algarve', 'Silves')","2.025,00","6,00","48,00","47,00","27,27","61,70","27,27","61,70","1,40","13,33","14,30"
"('Algarve', 'Tavira')","2.024,00","6,00","57,00","48,12","26,00","65,00","26,00","65,00","1,20","12,00","17,00"
"('Algarve', 'Tavira')","2.024,00","7,00","48,00","48,12","29,42","54,68","29,42","54,68","0,70","13,90","13,48"
"('Algarve', 'Tavira')","2.024,00","8,00","48,00","48,12","29,94","55,97","29,94","55,97","1,30","13,65","12,77"
"('Algarve', 'Tavira')","2.024,00","9,00","60,00","48,12","26,23","62,30","26,23","62,30","8,30","11,23","13,30"
"('Algarve', 'Tavira')","2.024,00","10,00","55,00","48,12","22,81","73,52","22,81","73,52","112,20","8,97","14,71"
"('Algarve', 'Tavira')","2.024,00","11,00","41,50","48,12","19,93","75,23","19,93","75,23","135,60","8,53","12,30"
"('Algarve', 'Tavira')","2.024,00","12,00","46,50","48,12","16,48","68,45","16,48","68,45","23,50","8,94","13,94"
"('Algarve', 'Tavira')","2.025,00","1,00","37,50","48,12","16,19","74,42","16,19","74,42","130,10","6,81","16,81"
"('Algarve', 'Tavira')","2.025,00","2,00","44,00","48,12","16,46","76,07","16,46","76,07","81,20","8,00","11,68"
"('Algarve', 'Tavira')","2.025,00","3,00","37,50","48,12","16,39","77,71","16,39","77,71","141,30","6,77","17,97"
"('Algarve', 'Tavira')","2.025,00","4,00","42,50","48,12","19,37","74,37","19,37","74,37","87,60","9,53","15,93"
"('Algarve', 'Tavira')","2.025,00","5,00","60,00","48,12","23,19","63,32","23,19","63,32","27,60","12,16","14,48"
"('Algarve', 'Tavira')","2.025,00","6,00","48,00","48,12","28,27","55,87","28,27","55,87","5,70","13,57","13,83"
"('Algarve', 'Vila Real de Santo Antonio')","2.024,00","6,00","57,00","48,23","26,00","65,00","26,00","65,00","1,20","12,00","17,00"
"('Algarve', 'Vila Real de Santo Antonio')","2.024,00","7,00","48,00","48,23","29,42","54,68","29,42","54,68","0,70","13,90","13,48"
"('Algarve', 'Vila Real de Santo Antonio')","2.024,00","8,00","48,00","48,23","29,94","55,97","29,94","55,97","1,30","13,71","12,77"
"('Algarve', 'Vila Real de Santo Antonio')","2.024,00","9,00","60,00","48,23","26,23","62,30","26,23","62,30","8,30","11,23","13,30"
