01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2021,,Loures,Município,Furto em residência,,, crimes,,94
2021,,Loures,Município,Furto em veículo motorizado,,, crimes,,391
2021,,Loures,Município,Total,,, crimes,,5820
2021,,Loures,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,478
2021,,Lourinhã,Município,Furto em edifício comercial ou industrial,,, crimes,,8
2021,,Lourinhã,Município,Furto em residência,,, crimes,,24
2021,,Lourinhã,Município,Furto em veículo motorizado,,, crimes,,53
2021,,Lourinhã,Município,Total,,, crimes,,634
2021,,Lourinhã,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,63
2021,,Lousã,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2021,,Lousã,Município,Furto em residência,,, crimes,,11
2021,,Lousã,Município,Furto em veículo motorizado,,, crimes,,6
2021,,Lousã,Município,Total,,, crimes,,287
2021,,Lousã,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,32
2021,,Lousada,Município,Furto em edifício comercial ou industrial,,, crimes,,34
2021,,Lousada,Município,Furto em residência,,, crimes,,23
2021,,Lousada,Município,Furto em veículo motorizado,,, crimes,,82
2021,,Lousada,Município,Total,,, crimes,,934
2021,,Lousada,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,83
2021,,Mação,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mação,Município,Furto em residência,,, crimes,,3
2021,,Mação,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Mação,Município,Total,,, crimes,,125
2021,,Mação,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,10
2021,,Macedo de Cavaleiros,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2021,,Macedo de Cavaleiros,Município,Furto em residência,,, crimes,,13
2021,,Macedo de Cavaleiros,Município,Furto em veículo motorizado,,, crimes,,5
2021,,Macedo de Cavaleiros,Município,Total,,, crimes,,306
2021,,Macedo de Cavaleiros,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,34
2021,,Machico,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2021,,Machico,Município,Furto em residência,,, crimes,,4
2021,,Machico,Município,Furto em veículo motorizado,,, crimes,,5
2021,,Machico,Município,Total,,, crimes,,446
2021,,Machico,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,33
2021,,Madalena,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Madalena,Município,Furto em residência,,, crimes,,3
2021,,Madalena,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Madalena,Município,Total,,, crimes,,236
2021,,Madalena,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,10
2021,,Mafra,Município,Furto em edifício comercial ou industrial,,, crimes,,25
2021,,Mafra,Município,Furto em residência,,, crimes,,35
2021,,Mafra,Município,Furto em veículo motorizado,,, crimes,,160
2021,,Mafra,Município,Total,,, crimes,,1983
2021,,Mafra,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,169
2021,,Maia,Município,Furto em edifício comercial ou industrial,,, crimes,,121
2021,,Maia,Município,Furto em residência,,, crimes,,101
2021,,Maia,Município,Furto em veículo motorizado,,, crimes,,519
2021,,Maia,Município,Total,,, crimes,,3555
2021,,Maia,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,192
2021,,Mangualde,Município,Furto em edifício comercial ou industrial,,, crimes,,7
2021,,Mangualde,Município,Furto em residência,,, crimes,,9
2021,,Mangualde,Município,Furto em veículo motorizado,,, crimes,,20
2021,,Mangualde,Município,Total,,, crimes,,465
2021,,Mangualde,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,47
2021,,Manteigas,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Manteigas,Município,Furto em residência,,, crimes,-,
2021,,Manteigas,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Manteigas,Município,Total,,, crimes,,53
2021,,Manteigas,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,10
2021,,Marco de Canaveses,Município,Furto em edifício comercial ou industrial,,, crimes,,15
2021,,Marco de Canaveses,Município,Furto em residência,,, crimes,,29
2021,,Marco de Canaveses,Município,Furto em veículo motorizado,,, crimes,,88
2021,,Marco de Canaveses,Município,Total,,, crimes,,895
2021,,Marco de Canaveses,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,78
2021,,Marinha Grande,Município,Furto em edifício comercial ou industrial,,, crimes,,33
2021,,Marinha Grande,Município,Furto em residência,,, crimes,,47
2021,,Marinha Grande,Município,Furto em veículo motorizado,,, crimes,,77
2021,,Marinha Grande,Município,Total,,, crimes,,1220
2021,,Marinha Grande,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,91
2021,,Marvão,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Marvão,Município,Furto em residência,,, crimes,-,
2021,,Marvão,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Marvão,Município,Total,,, crimes,,74
2021,,Marvão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,7
2021,,Matosinhos,Município,Furto em edifício comercial ou industrial,,, crimes,,219
2021,,Matosinhos,Município,Furto em residência,,, crimes,,176
2021,,Matosinhos,Município,Furto em veículo motorizado,,, crimes,,757
2021,,Matosinhos,Município,Total,,, crimes,,4956
2021,,Matosinhos,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,382
2021,,Mealhada,Município,Furto em edifício comercial ou industrial,,, crimes,,16
2021,,Mealhada,Município,Furto em residência,,, crimes,,6
2021,,Mealhada,Município,Furto em veículo motorizado,,, crimes,,21
2021,,Mealhada,Município,Total,,, crimes,,450
2021,,Mealhada,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,43
2021,,Mêda,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mêda,Município,Furto em residência,,, crimes,,4
2021,,Mêda,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Mêda,Município,Total,,, crimes,,95
2021,,Mêda,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,15
2021,,Melgaço,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2021,,Melgaço,Município,Furto em residência,,, crimes,,13
2021,,Melgaço,Município,Furto em veículo motorizado,,, crimes,,9
2021,,Melgaço,Município,Total,,, crimes,,216
2021,,Melgaço,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,13
2021,,Mértola,Município,Furto em edifício comercial ou industrial,,, crimes,,5
2021,,Mértola,Município,Furto em residência,,, crimes,,3
2021,,Mértola,Município,Furto em veículo motorizado,,, crimes,,5
2021,,Mértola,Município,Total,,, crimes,,175
2021,,Mértola,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,5
2021,,Mesão Frio,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mesão Frio,Município,Furto em residência,,, crimes,-,
2021,,Mesão Frio,Município,Furto em veículo motorizado,,, crimes,,3
2021,,Mesão Frio,Município,Total,,, crimes,,114
2021,,Mesão Frio,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,14
2021,,Mira,Município,Furto em edifício comercial ou industrial,,, crimes,,13
2021,,Mira,Município,Furto em residência,,, crimes,,21
2021,,Mira,Município,Furto em veículo motorizado,,, crimes,,15
2021,,Mira,Município,Total,,, crimes,,355
2021,,Mira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,31
2021,,Miranda do Corvo,Município,Furto em edifício comercial ou industrial,,, crimes,,7
2021,,Miranda do Corvo,Município,Furto em residência,,, crimes,,7
2021,,Miranda do Corvo,Município,Furto em veículo motorizado,,, crimes,,5
2021,,Miranda do Corvo,Município,Total,,, crimes,,186
2021,,Miranda do Corvo,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,15
2021,,Miranda do Douro,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Miranda do Douro,Município,Furto em residência,,, crimes,,6
2021,,Miranda do Douro,Município,Furto em veículo motorizado,,, crimes,,4
2021,,Miranda do Douro,Município,Total,,, crimes,,184
2021,,Miranda do Douro,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,13
2021,,Mirandela,Município,Furto em edifício comercial ou industrial,,, crimes,,7
2021,,Mirandela,Município,Furto em residência,,, crimes,,10
2021,,Mirandela,Município,Furto em veículo motorizado,,, crimes,,11
2021,,Mirandela,Município,Total,,, crimes,,562
2021,,Mirandela,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,42
2021,,Mogadouro,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mogadouro,Município,Furto em residência,,, crimes,-,
2021,,Mogadouro,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Mogadouro,Município,Total,,, crimes,,127
2021,,Mogadouro,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,13
2021,,Moimenta da Beira,Município,Furto em edifício comercial ou industrial,,, crimes,,10
2021,,Moimenta da Beira,Município,Furto em residência,,, crimes,,9
2021,,Moimenta da Beira,Município,Furto em veículo motorizado,,, crimes,,5
2021,,Moimenta da Beira,Município,Total,,, crimes,,275
2021,,Moimenta da Beira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,35
2021,,Moita,Município,Furto em edifício comercial ou industrial,,, crimes,,22
2021,,Moita,Município,Furto em residência,,, crimes,,28
2021,,Moita,Município,Furto em veículo motorizado,,, crimes,,176
2021,,Moita,Município,Total,,, crimes,,2106
2021,,Moita,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,224
2021,,Monção,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2021,,Monção,Município,Furto em residência,,, crimes,,16
2021,,Monção,Município,Furto em veículo motorizado,,, crimes,,19
2021,,Monção,Município,Total,,, crimes,,337
2021,,Monção,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,29
2021,,Monchique,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Monchique,Município,Furto em residência,,, crimes,-,
2021,,Monchique,Município,Furto em veículo motorizado,,, crimes,,7
2021,,Monchique,Município,Total,,, crimes,,106
2021,,Monchique,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2021,,Mondim de Basto,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mondim de Basto,Município,Furto em residência,,, crimes,-,
2021,,Mondim de Basto,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Mondim de Basto,Município,Total,,, crimes,,114
2021,,Mondim de Basto,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,17
2021,,Monforte,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Monforte,Município,Furto em residência,,, crimes,-,
2021,,Monforte,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Monforte,Município,Total,,, crimes,,89
2021,,Monforte,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,4
2021,,Montalegre,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2021,,Montalegre,Município,Furto em residência,,, crimes,,14
2021,,Montalegre,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Montalegre,Município,Total,,, crimes,,380
2021,,Montalegre,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,19
2021,,Montemor-o-Novo,Município,Furto em edifício comercial ou industrial,,, crimes,,7
2021,,Montemor-o-Novo,Município,Furto em residência,,, crimes,,4
2021,,Montemor-o-Novo,Município,Furto em veículo motorizado,,, crimes,,17
2021,,Montemor-o-Novo,Município,Total,,, crimes,,294
2021,,Montemor-o-Novo,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,26
2021,,Montemor-o-Velho,Município,Furto em edifício comercial ou industrial,,, crimes,,15
2021,,Montemor-o-Velho,Município,Furto em residência,,, crimes,,12
2021,,Montemor-o-Velho,Município,Furto em veículo motorizado,,, crimes,,47
2021,,Montemor-o-Velho,Município,Total,,, crimes,,404
2021,,Montemor-o-Velho,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,40
2021,,Montijo,Município,Furto em edifício comercial ou industrial,,, crimes,,20
2021,,Montijo,Município,Furto em residência,,, crimes,,43
2021,,Montijo,Município,Furto em veículo motorizado,,, crimes,,140
2021,,Montijo,Município,Total,,, crimes,,2191
2021,,Montijo,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,142
2021,,Mora,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mora,Município,Furto em residência,,, crimes,,4
2021,,Mora,Município,Furto em veículo motorizado,,, crimes,,8
2021,,Mora,Município,Total,,, crimes,,96
2021,,Mora,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,7
2021,,Mortágua,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mortágua,Município,Furto em residência,,, crimes,,7
2021,,Mortágua,Município,Furto em veículo motorizado,,, crimes,,3
2021,,Mortágua,Município,Total,,, crimes,,158
2021,,Mortágua,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,19
2021,,Moura,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2021,,Moura,Município,Furto em residência,,, crimes,,5
2021,,Moura,Município,Furto em veículo motorizado,,, crimes,,15
2021,,Moura,Município,Total,,, crimes,,361
2021,,Moura,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,28
2021,,Mourão,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Mourão,Município,Furto em residência,,, crimes,,5
2021,,Mourão,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Mourão,Município,Total,,, crimes,,87
2021,,Mourão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,8
2021,,Murça,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Murça,Município,Furto em residência,,, crimes,-,
2021,,Murça,Município,Furto em veículo motorizado,,, crimes,,3
2021,,Murça,Município,Total,,, crimes,,112
2021,,Murça,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,5
2021,,Murtosa,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2021,,Murtosa,Município,Furto em residência,,, crimes,,10
2021,,Murtosa,Município,Furto em veículo motorizado,,, crimes,,16
2021,,Murtosa,Município,Total,,, crimes,,302
2021,,Murtosa,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,38
2021,,Nazaré,Município,Furto em edifício comercial ou industrial,,, crimes,,12
2021,,Nazaré,Município,Furto em residência,,, crimes,,19
2021,,Nazaré,Município,Furto em veículo motorizado,,, crimes,,37
2021,,Nazaré,Município,Total,,, crimes,,451
2021,,Nazaré,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,26
2021,,Nelas,Município,Furto em edifício comercial ou industrial,,, crimes,,11
2021,,Nelas,Município,Furto em residência,,, crimes,,12
2021,,Nelas,Município,Furto em veículo motorizado,,, crimes,,15
2021,,Nelas,Município,Total,,, crimes,,334
2021,,Nelas,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,28
2021,,Nisa,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2021,,Nisa,Município,Furto em residência,,, crimes,-,
2021,,Nisa,Município,Furto em veículo motorizado,,, crimes,-,
2021,,Nisa,Município,Total,,, crimes,,120
2021,,Nisa,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2021,,Nordeste,Município,Furto em edifício comercial ou industrial,,, crimes,,6
2021,,Nordeste,Município,Furto em residência,,, crimes,,4
2021,,Nordeste,Município,Furto em veículo motorizado,,, crimes,-,
